주당학습시간,출석률,학습자원접근,비교과활동,학습동기,인터넷접근,성별,나이,선호학습유형,온라인강좌수,토론참여,과제완료율,시험점수,스트레스수준,최종성적
24,80,2,1,0,1,0,19,3,4,1,100,50,2,D
24,80,1,1,1,1,0,27,0,9,0,52,42,1,D
24,80,1,1,1,1,0,19,3,4,1,100,50,2,D
24,80,1,1,1,1,0,27,0,9,0,52,42,1,D
24,80,1,1,1,1,0,19,3,4,1,100,50,2,D
15,90,1,1,1,1,0,20,0,13,1,85,95,2,A
15,90,2,1,2,1,0,20,0,13,1,85,95,2,A
15,90,1,1,1,1,0,20,0,13,1,85,95,2,A
16,76,2,1,1,0,1,19,3,2,1,76,65,2,C
16,76,2,1,1,0,1,23,2,2,1,70,83,1,B
16,76,2,1,1,0,1,23,0,3,1,95,63,1,C
16,76,2,1,1,0,1,19,3,19,1,96,81,1,B
16,76,0,0,2,1,1,19,3,2,1,76,65,2,C
16,76,0,0,2,1,1,23,2,2,1,70,83,1,B
16,76,0,0,2,1,1,23,0,3,1,95,63,1,C
16,76,0,0,2,1,1,19,3,19,1,96,81,1,B
16,76,2,1,1,0,1,19,3,2,1,76,65,2,C
16,76,2,1,1,0,1,23,2,2,1,70,83,1,B
16,76,2,1,1,0,1,23,0,3,1,95,63,1,C
16,76,2,1,1,0,1,19,3,19,1,96,81,1,B
16,76,1,0,2,1,1,19,3,2,1,76,65,2,C
16,76,1,0,2,1,1,23,2,2,1,70,83,1,B
16,76,1,0,2,1,1,23,0,3,1,95,63,1,C
16,76,1,0,2,1,1,19,3,19,1,96,81,1,B
16,76,1,0,1,1,1,19,3,2,1,76,65,2,C
16,76,1,0,1,1,1,23,2,2,1,70,83,1,B
16,76,1,0,1,1,1,23,0,3,1,95,63,1,C
16,76,1,0,1,1,1,19,3,19,1,96,81,1,B
26,95,2,0,1,1,0,20,2,0,1,68,63,2,C
26,95,2,0,1,1,0,21,2,14,0,74,75,2,B
26,95,2,0,1,1,0,29,1,14,0,93,54,1,D
26,95,2,0,0,1,0,20,2,0,1,68,63,2,C
26,95,2,0,0,1,0,21,2,14,0,74,75,2,B
26,95,2,0,0,1,0,29,1,14,0,93,54,1,D
26,95,0,1,1,1,0,20,2,0,1,68,63,2,C
26,95,0,1,1,1,0,21,2,14,0,74,75,2,B
26,95,0,1,1,1,0,29,1,14,0,93,54,1,D
15,76,1,1,0,1,0,19,0,3,1,90,55,1,C
15,76,1,1,0,1,0,25,1,11,1,55,79,1,B
15,76,2,1,1,1,0,19,0,3,1,90,55,1,C
15,76,2,1,1,1,0,25,1,11,1,55,79,1,B
15,76,2,1,1,1,0,19,0,3,1,90,55,1,C
15,76,2,1,1,1,0,25,1,11,1,55,79,1,B
15,76,2,1,1,1,0,19,0,3,1,90,55,1,C
15,76,2,1,1,1,0,25,1,11,1,55,79,1,B
15,76,2,1,1,1,0,19,0,3,1,90,55,1,C
15,76,2,1,1,1,0,25,1,11,1,55,79,1,B
18,69,2,0,0,1,1,20,2,4,0,59,74,1,B
18,69,2,0,0,1,1,21,3,14,0,99,92,1,A
18,69,2,0,0,1,1,28,2,5,1,80,94,2,A
18,69,2,0,0,1,1,27,0,1,0,53,78,2,B
18,69,2,0,0,1,1,20,2,5,0,66,85,2,A
18,69,1,1,1,1,1,20,2,4,0,59,74,1,B
18,69,1,1,1,1,1,21,3,14,0,99,92,1,A
18,69,1,1,1,1,1,28,2,5,1,80,94,2,A
18,69,1,1,1,1,1,27,0,1,0,53,78,2,B
18,69,1,1,1,1,1,20,2,5,0,66,85,2,A
18,69,2,1,2,1,1,20,2,4,0,59,74,1,B
18,69,2,1,2,1,1,21,3,14,0,99,92,1,A
18,69,2,1,2,1,1,28,2,5,1,80,94,2,A
18,69,2,1,2,1,1,27,0,1,0,53,78,2,B
18,69,2,1,2,1,1,20,2,5,0,66,85,2,A
18,69,1,1,1,1,1,20,2,4,0,59,74,1,B
18,69,1,1,1,1,1,21,3,14,0,99,92,1,A
18,69,1,1,1,1,1,28,2,5,1,80,94,2,A
18,69,1,1,1,1,1,27,0,1,0,53,78,2,B
18,69,1,1,1,1,1,20,2,5,0,66,85,2,A
18,69,2,1,0,1,1,20,2,4,0,59,74,1,B
18,69,2,1,0,1,1,21,3,14,0,99,92,1,A
18,69,2,1,0,1,1,28,2,5,1,80,94,2,A
18,69,2,1,0,1,1,27,0,1,0,53,78,2,B
18,69,2,1,0,1,1,20,2,5,0,66,85,2,A
18,69,0,1,0,1,1,20,2,4,0,59,74,1,B
18,69,0,1,0,1,1,21,3,14,0,99,92,1,A
18,69,0,1,0,1,1,28,2,5,1,80,94,2,A
18,69,0,1,0,1,1,27,0,1,0,53,78,2,B
18,69,0,1,0,1,1,20,2,5,0,66,85,2,A
18,69,1,1,1,1,1,20,2,4,0,59,74,1,B
18,69,1,1,1,1,1,21,3,14,0,99,92,1,A
18,69,1,1,1,1,1,28,2,5,1,80,94,2,A
18,69,1,1,1,1,1,27,0,1,0,53,78,2,B
18,69,1,1,1,1,1,20,2,5,0,66,85,2,A
18,69,0,0,1,1,1,20,2,4,0,59,74,1,B
18,69,0,0,1,1,1,21,3,14,0,99,92,1,A
18,69,0,0,1,1,1,28,2,5,1,80,94,2,A
18,69,0,0,1,1,1,27,0,1,0,53,78,2,B
18,69,0,0,1,1,1,20,2,5,0,66,85,2,A
18,69,0,1,0,1,1,20,2,4,0,59,74,1,B
18,69,0,1,0,1,1,21,3,14,0,99,92,1,A
18,69,0,1,0,1,1,28,2,5,1,80,94,2,A
18,69,0,1,0,1,1,27,0,1,0,53,78,2,B
18,69,0,1,0,1,1,20,2,5,0,66,85,2,A
22,74,2,1,0,1,0,24,0,0,1,57,70,1,B
22,74,2,1,0,1,0,25,0,7,0,98,81,1,B
22,74,0,1,0,1,0,24,0,0,1,57,70,1,B
22,74,0,1,0,1,0,25,0,7,0,98,81,1,B
22,74,0,0,1,1,0,24,0,0,1,57,70,1,B
22,74,0,0,1,1,0,25,0,7,0,98,81,1,B
22,74,2,1,1,1,0,24,0,0,1,57,70,1,B
22,74,2,1,1,1,0,25,0,7,0,98,81,1,B
22,74,2,1,2,1,0,24,0,0,1,57,70,1,B
22,74,2,1,2,1,0,25,0,7,0,98,81,1,B
21,90,1,1,0,1,1,27,1,5,1,75,43,2,D
21,90,1,1,0,1,1,24,2,8,0,95,59,1,C
21,90,1,1,0,1,1,29,0,10,0,58,68,0,C
21,90,1,1,0,1,1,19,1,4,1,72,42,0,D
21,90,1,1,0,1,1,27,1,5,1,75,43,2,D
21,90,1,1,0,1,1,24,2,8,0,95,59,1,C
21,90,1,1,0,1,1,29,0,10,0,58,68,0,C
21,90,1,1,0,1,1,19,1,4,1,72,42,0,D
21,90,1,1,1,1,1,27,1,5,1,75,43,2,D
21,90,1,1,1,1,1,24,2,8,0,95,59,1,C
21,90,1,1,1,1,1,29,0,10,0,58,68,0,C
21,90,1,1,1,1,1,19,1,4,1,72,42,0,D
21,90,1,1,2,1,1,27,1,5,1,75,43,2,D
21,90,1,1,2,1,1,24,2,8,0,95,59,1,C
21,90,1,1,2,1,1,29,0,10,0,58,68,0,C
21,90,1,1,2,1,1,19,1,4,1,72,42,0,D
21,90,2,1,1,1,1,27,1,5,1,75,43,2,D
21,90,2,1,1,1,1,24,2,8,0,95,59,1,C
21,90,2,1,1,1,1,29,0,10,0,58,68,0,C
21,90,2,1,1,1,1,19,1,4,1,72,42,0,D
21,70,2,1,1,1,1,23,1,9,1,68,56,1,C
21,70,2,0,1,1,1,23,1,9,1,68,56,1,C
21,70,1,1,2,1,1,23,1,9,1,68,56,1,C
21,70,0,0,1,1,1,23,1,9,1,68,56,1,C
21,70,2,0,1,1,1,23,1,9,1,68,56,1,C
21,70,0,1,1,1,1,23,1,9,1,68,56,1,C
21,70,1,0,1,1,1,23,1,9,1,68,56,1,C
21,70,1,0,0,1,1,23,1,9,1,68,56,1,C
21,70,1,1,1,1,1,23,1,9,1,68,56,1,C
21,70,0,0,0,1,1,23,1,9,1,68,56,1,C
21,70,0,1,1,0,1,23,1,9,1,68,56,1,C
17,75,2,1,1,0,1,22,1,16,1,67,40,2,D
17,75,1,1,0,1,1,22,1,16,1,67,40,2,D
17,75,0,1,1,1,1,22,1,16,1,67,40,2,D
21,99,1,0,2,1,1,29,3,16,1,55,87,1,A
21,99,1,0,2,1,1,22,1,20,1,90,51,0,D
21,99,1,0,2,1,1,20,0,15,1,100,52,2,D
21,99,1,0,2,1,1,28,3,3,1,77,59,1,C
21,99,0,0,2,1,1,29,3,16,1,55,87,1,A
21,99,0,0,2,1,1,22,1,20,1,90,51,0,D
21,99,0,0,2,1,1,20,0,15,1,100,52,2,D
21,99,0,0,2,1,1,28,3,3,1,77,59,1,C
21,99,1,1,1,0,1,29,3,16,1,55,87,1,A
21,99,1,1,1,0,1,22,1,20,1,90,51,0,D
21,99,1,1,1,0,1,20,0,15,1,100,52,2,D
21,99,1,1,1,0,1,28,3,3,1,77,59,1,C
21,99,1,1,2,1,1,29,3,16,1,55,87,1,A
21,99,1,1,2,1,1,22,1,20,1,90,51,0,D
21,99,1,1,2,1,1,20,0,15,1,100,52,2,D
21,99,1,1,2,1,1,28,3,3,1,77,59,1,C
12,63,2,1,0,1,0,26,3,17,1,51,73,1,B
12,63,1,0,0,1,0,26,3,17,1,51,73,1,B
19,84,1,1,2,1,1,29,0,13,0,75,57,0,C
19,84,1,1,2,1,1,28,1,6,0,71,99,1,A
19,84,0,1,1,1,1,29,0,13,0,75,57,0,C
19,84,0,1,1,1,1,28,1,6,0,71,99,1,A
19,84,1,0,0,1,1,29,0,13,0,75,57,0,C
19,84,1,0,0,1,1,28,1,6,0,71,99,1,A
19,84,2,1,0,1,1,29,0,13,0,75,57,0,C
19,84,2,1,0,1,1,28,1,6,0,71,99,1,A
19,84,1,1,1,1,1,29,0,13,0,75,57,0,C
19,84,1,1,1,1,1,28,1,6,0,71,99,1,A
19,84,1,0,2,1,1,29,0,13,0,75,57,0,C
19,84,1,0,2,1,1,28,1,6,0,71,99,1,A
19,84,1,1,1,1,1,29,0,13,0,75,57,0,C
19,84,1,1,1,1,1,28,1,6,0,71,99,1,A
19,84,1,1,1,1,1,29,0,13,0,75,57,0,C
19,84,1,1,1,1,1,28,1,6,0,71,99,1,A
22,84,1,0,1,0,1,26,2,13,1,85,92,2,A
22,84,1,0,1,0,1,22,1,16,1,68,87,2,A
22,84,1,0,1,0,1,20,1,2,1,78,48,0,D
22,84,1,0,1,0,1,29,3,12,1,66,89,1,A
22,84,1,0,1,1,1,26,2,13,1,85,92,2,A
22,84,1,0,1,1,1,22,1,16,1,68,87,2,A
22,84,1,0,1,1,1,20,1,2,1,78,48,0,D
22,84,1,0,1,1,1,29,3,12,1,66,89,1,A
22,84,1,1,1,1,1,26,2,13,1,85,92,2,A
22,84,1,1,1,1,1,22,1,16,1,68,87,2,A
22,84,1,1,1,1,1,20,1,2,1,78,48,0,D
22,84,1,1,1,1,1,29,3,12,1,66,89,1,A
22,84,1,1,1,1,1,26,2,13,1,85,92,2,A
22,84,1,1,1,1,1,22,1,16,1,68,87,2,A
22,84,1,1,1,1,1,20,1,2,1,78,48,0,D
22,84,1,1,1,1,1,29,3,12,1,66,89,1,A
22,84,2,1,1,1,1,26,2,13,1,85,92,2,A
22,84,2,1,1,1,1,22,1,16,1,68,87,2,A
22,84,2,1,1,1,1,20,1,2,1,78,48,0,D
22,84,2,1,1,1,1,29,3,12,1,66,89,1,A
22,84,1,0,1,1,1,26,2,13,1,85,92,2,A
22,84,1,0,1,1,1,22,1,16,1,68,87,2,A
22,84,1,0,1,1,1,20,1,2,1,78,48,0,D
22,84,1,0,1,1,1,29,3,12,1,66,89,1,A
29,77,2,0,1,1,1,24,3,6,0,71,94,1,A
29,77,0,1,0,1,1,24,3,6,0,71,94,1,A
29,77,1,1,1,1,1,24,3,6,0,71,94,1,A
25,77,0,1,2,0,0,29,2,13,1,71,59,2,C
25,77,0,1,2,0,0,22,3,11,1,70,85,0,A
25,77,1,1,1,1,0,29,2,13,1,71,59,2,C
25,77,1,1,1,1,0,22,3,11,1,70,85,0,A
25,77,0,0,0,1,0,29,2,13,1,71,59,2,C
25,77,0,0,0,1,0,22,3,11,1,70,85,0,A
19,62,1,0,0,1,1,18,1,20,0,95,98,1,A
19,62,1,0,0,1,1,22,2,16,1,82,66,1,C
19,62,0,0,2,1,1,18,1,20,0,95,98,1,A
19,62,0,0,2,1,1,22,2,16,1,82,66,1,C
19,62,1,0,0,1,1,18,1,20,0,95,98,1,A
19,62,1,0,0,1,1,22,2,16,1,82,66,1,C
19,62,2,1,1,1,1,18,1,20,0,95,98,1,A
19,62,2,1,1,1,1,22,2,16,1,82,66,1,C
19,62,1,0,0,1,1,18,1,20,0,95,98,1,A
19,62,1,0,0,1,1,22,2,16,1,82,66,1,C
19,62,1,1,2,1,1,18,1,20,0,95,98,1,A
19,62,1,1,2,1,1,22,2,16,1,82,66,1,C
19,62,1,1,0,1,1,18,1,20,0,95,98,1,A
19,62,1,1,0,1,1,22,2,16,1,82,66,1,C
20,66,1,0,2,1,0,25,3,9,1,85,98,1,A
20,66,2,0,1,1,0,25,3,9,1,85,98,1,A
20,66,1,1,0,1,0,25,3,9,1,85,98,1,A
20,66,2,1,2,1,0,25,3,9,1,85,98,1,A
20,66,0,0,0,1,0,25,3,9,1,85,98,1,A
20,66,0,1,1,1,0,25,3,9,1,85,98,1,A
20,66,1,1,0,1,0,25,3,9,1,85,98,1,A
18,64,1,1,2,1,1,26,2,14,1,52,94,0,A
18,64,1,1,2,1,1,26,3,16,1,65,72,1,B
18,64,1,1,2,1,1,25,1,0,1,57,99,0,A
18,64,1,1,2,1,1,28,2,12,1,96,60,1,C
18,64,0,1,0,1,1,26,2,14,1,52,94,0,A
18,64,0,1,0,1,1,26,3,16,1,65,72,1,B
18,64,0,1,0,1,1,25,1,0,1,57,99,0,A
18,64,0,1,0,1,1,28,2,12,1,96,60,1,C
18,64,0,1,0,1,1,26,2,14,1,52,94,0,A
18,64,0,1,0,1,1,26,3,16,1,65,72,1,B
18,64,0,1,0,1,1,25,1,0,1,57,99,0,A
18,64,0,1,0,1,1,28,2,12,1,96,60,1,C
18,64,2,0,1,1,1,26,2,14,1,52,94,0,A
18,64,2,0,1,1,1,26,3,16,1,65,72,1,B
18,64,2,0,1,1,1,25,1,0,1,57,99,0,A
18,64,2,0,1,1,1,28,2,12,1,96,60,1,C
18,64,1,1,2,1,1,26,2,14,1,52,94,0,A
18,64,1,1,2,1,1,26,3,16,1,65,72,1,B
18,64,1,1,2,1,1,25,1,0,1,57,99,0,A
18,64,1,1,2,1,1,28,2,12,1,96,60,1,C
18,64,1,1,1,1,1,26,2,14,1,52,94,0,A
18,64,1,1,1,1,1,26,3,16,1,65,72,1,B
18,64,1,1,1,1,1,25,1,0,1,57,99,0,A
18,64,1,1,1,1,1,28,2,12,1,96,60,1,C
18,64,1,1,1,1,1,26,2,14,1,52,94,0,A
18,64,1,1,1,1,1,26,3,16,1,65,72,1,B
18,64,1,1,1,1,1,25,1,0,1,57,99,0,A
18,64,1,1,1,1,1,28,2,12,1,96,60,1,C
18,64,1,0,1,1,1,26,2,14,1,52,94,0,A
18,64,1,0,1,1,1,26,3,16,1,65,72,1,B
18,64,1,0,1,1,1,25,1,0,1,57,99,0,A
18,64,1,0,1,1,1,28,2,12,1,96,60,1,C
18,64,1,1,1,1,1,26,2,14,1,52,94,0,A
18,64,1,1,1,1,1,26,3,16,1,65,72,1,B
18,64,1,1,1,1,1,25,1,0,1,57,99,0,A
18,64,1,1,1,1,1,28,2,12,1,96,60,1,C
18,64,1,1,1,1,1,26,2,14,1,52,94,0,A
18,64,1,1,1,1,1,26,3,16,1,65,72,1,B
18,64,1,1,1,1,1,25,1,0,1,57,99,0,A
18,64,1,1,1,1,1,28,2,12,1,96,60,1,C
18,64,2,1,0,1,1,26,2,14,1,52,94,0,A
18,64,2,1,0,1,1,26,3,16,1,65,72,1,B
18,64,2,1,0,1,1,25,1,0,1,57,99,0,A
18,64,2,1,0,1,1,28,2,12,1,96,60,1,C
18,64,2,1,0,1,1,26,2,14,1,52,94,0,A
18,64,2,1,0,1,1,26,3,16,1,65,72,1,B
18,64,2,1,0,1,1,25,1,0,1,57,99,0,A
18,64,2,1,0,1,1,28,2,12,1,96,60,1,C
15,64,1,1,2,1,0,22,0,18,1,97,61,0,C
15,64,1,1,2,1,0,26,2,6,1,79,55,0,C
15,64,2,1,2,1,0,22,0,18,1,97,61,0,C
15,64,2,1,2,1,0,26,2,6,1,79,55,0,C
15,64,1,0,0,1,0,22,0,18,1,97,61,0,C
15,64,1,0,0,1,0,26,2,6,1,79,55,0,C
15,64,1,0,0,1,0,22,0,18,1,97,61,0,C
15,64,1,0,0,1,0,26,2,6,1,79,55,0,C
15,64,1,0,1,1,0,22,0,18,1,97,61,0,C
15,64,1,0,1,1,0,26,2,6,1,79,55,0,C
23,84,1,1,0,1,0,26,1,6,1,75,76,2,B
23,84,1,1,0,1,0,24,1,9,1,61,62,0,C
23,84,1,1,0,1,0,29,0,0,1,87,49,0,D
23,84,1,1,0,1,0,22,2,13,0,52,67,0,C
23,84,0,0,1,0,0,26,1,6,1,75,76,2,B
23,84,0,0,1,0,0,24,1,9,1,61,62,0,C
23,84,0,0,1,0,0,29,0,0,1,87,49,0,D
23,84,0,0,1,0,0,22,2,13,0,52,67,0,C
23,84,0,1,1,1,0,26,1,6,1,75,76,2,B
23,84,0,1,1,1,0,24,1,9,1,61,62,0,C
23,84,0,1,1,1,0,29,0,0,1,87,49,0,D
23,84,0,1,1,1,0,22,2,13,0,52,67,0,C
23,84,0,1,0,0,0,26,1,6,1,75,76,2,B
23,84,0,1,0,0,0,24,1,9,1,61,62,0,C
23,84,0,1,0,0,0,29,0,0,1,87,49,0,D
23,84,0,1,0,0,0,22,2,13,0,52,67,0,C
23,84,1,0,0,1,0,26,1,6,1,75,76,2,B
23,84,1,0,0,1,0,24,1,9,1,61,62,0,C
23,84,1,0,0,1,0,29,0,0,1,87,49,0,D
23,84,1,0,0,1,0,22,2,13,0,52,67,0,C
29,68,2,1,1,1,1,25,2,17,1,51,84,2,B
29,68,1,0,1,1,1,25,2,17,1,51,84,2,B
29,68,0,0,0,1,1,25,2,17,1,51,84,2,B
29,68,2,1,0,1,1,25,2,17,1,51,84,2,B
21,69,2,1,1,1,1,27,3,7,0,80,58,1,C
21,69,1,1,2,1,1,27,3,7,0,80,58,1,C
21,69,1,1,2,1,1,27,3,7,0,80,58,1,C
21,69,1,1,0,1,1,27,3,7,0,80,58,1,C
21,69,1,0,1,1,1,27,3,7,0,80,58,1,C
21,69,0,1,1,1,1,27,3,7,0,80,58,1,C
21,69,0,1,1,1,1,27,3,7,0,80,58,1,C
21,69,1,1,0,1,1,27,3,7,0,80,58,1,C
20,73,1,1,1,1,0,27,2,15,1,59,50,0,D
20,73,1,1,1,1,0,27,2,15,1,59,50,0,D
20,73,2,0,0,1,0,27,2,15,1,59,50,0,D
21,68,0,0,0,1,1,21,3,3,1,76,67,1,C
21,68,1,1,1,0,1,21,3,3,1,76,67,1,C
21,68,1,1,0,1,1,21,3,3,1,76,67,1,C
21,68,2,1,2,1,1,21,3,3,1,76,67,1,C
21,68,2,1,1,1,1,21,3,3,1,76,67,1,C
20,61,1,0,1,1,1,25,3,16,1,71,50,1,D
20,61,1,0,1,1,1,25,1,20,0,64,52,1,D
20,61,0,1,1,1,1,25,3,16,1,71,50,1,D
20,61,0,1,1,1,1,25,1,20,0,64,52,1,D
20,61,1,1,1,1,1,25,3,16,1,71,50,1,D
20,61,1,1,1,1,1,25,1,20,0,64,52,1,D
20,61,1,0,1,1,1,25,3,16,1,71,50,1,D
20,61,1,0,1,1,1,25,1,20,0,64,52,1,D
20,61,2,1,1,1,1,25,3,16,1,71,50,1,D
20,61,2,1,1,1,1,25,1,20,0,64,52,1,D
20,61,1,0,1,1,1,25,3,16,1,71,50,1,D
20,61,1,0,1,1,1,25,1,20,0,64,52,1,D
20,61,2,0,1,1,1,25,3,16,1,71,50,1,D
20,61,2,0,1,1,1,25,1,20,0,64,52,1,D
29,81,1,0,1,1,1,27,3,14,0,81,88,0,A
29,81,1,0,1,1,1,19,2,12,0,84,79,0,B
29,81,1,1,0,1,1,27,3,14,0,81,88,0,A
29,81,1,1,0,1,1,19,2,12,0,84,79,0,B
26,96,1,1,1,0,1,26,2,2,1,55,69,2,C
26,96,1,1,1,0,1,24,2,11,1,58,41,1,D
26,96,1,1,1,0,1,22,0,2,1,98,55,2,C
26,96,1,0,1,1,1,26,2,2,1,55,69,2,C
26,96,1,0,1,1,1,24,2,11,1,58,41,1,D
26,96,1,0,1,1,1,22,0,2,1,98,55,2,C
33,67,1,1,2,1,0,19,0,1,0,83,51,1,D
33,67,1,1,2,1,0,26,1,18,1,90,54,0,D
33,67,1,1,1,1,0,19,0,1,0,83,51,1,D
33,67,1,1,1,1,0,26,1,18,1,90,54,0,D
15,92,0,1,0,1,0,19,2,5,0,92,100,1,A
15,92,0,1,0,1,0,27,3,11,0,70,93,0,A
15,92,0,1,0,1,0,26,2,18,1,68,86,2,A
15,92,2,1,1,1,0,19,2,5,0,92,100,1,A
15,92,2,1,1,1,0,27,3,11,0,70,93,0,A
15,92,2,1,1,1,0,26,2,18,1,68,86,2,A
15,92,1,1,1,1,0,19,2,5,0,92,100,1,A
15,92,1,1,1,1,0,27,3,11,0,70,93,0,A
15,92,1,1,1,1,0,26,2,18,1,68,86,2,A
25,92,1,0,1,1,1,22,0,16,1,76,83,0,B
25,92,2,1,0,1,1,22,0,16,1,76,83,0,B
25,92,1,1,1,1,1,22,0,16,1,76,83,0,B
33,76,1,1,0,1,0,25,2,17,0,95,97,1,A
33,76,1,1,0,1,0,28,3,18,0,69,44,2,D
33,76,1,1,0,1,0,26,1,20,1,53,88,0,A
33,76,1,1,0,1,0,27,3,19,0,85,45,0,D
15,67,1,1,0,1,0,25,2,1,1,74,43,0,D
15,67,2,1,2,1,0,25,2,1,1,74,43,0,D
15,67,1,0,1,1,0,25,2,1,1,74,43,0,D
15,70,1,0,1,1,0,20,3,20,1,88,41,0,D
15,70,1,0,1,1,0,27,0,0,0,76,49,1,D
15,70,1,0,0,1,0,20,3,20,1,88,41,0,D
15,70,1,0,0,1,0,27,0,0,0,76,49,1,D
16,71,1,0,1,1,0,25,1,19,0,59,55,2,C
16,71,1,0,1,1,0,26,2,19,1,89,73,0,B
16,71,2,0,1,1,0,25,1,19,0,59,55,2,C
16,71,2,0,1,1,0,26,2,19,1,89,73,0,B
16,71,2,1,0,1,0,25,1,19,0,59,55,2,C
16,71,2,1,0,1,0,26,2,19,1,89,73,0,B
7,82,2,1,1,1,1,27,2,15,1,54,44,1,D
7,82,2,1,1,1,1,18,1,20,1,60,75,1,B
7,82,2,1,1,1,1,27,2,15,1,54,44,1,D
7,82,2,1,1,1,1,18,1,20,1,60,75,1,B
17,76,2,0,2,1,0,24,1,13,0,59,85,0,A
17,76,1,1,1,1,0,24,1,13,0,59,85,0,A
17,76,2,1,0,1,0,24,1,13,0,59,85,0,A
17,76,1,1,0,0,0,24,1,13,0,59,85,0,A
17,76,1,1,1,1,0,24,1,13,0,59,85,0,A
22,99,0,1,0,1,0,29,0,13,1,76,98,1,A
22,99,0,1,0,1,0,21,0,16,1,73,86,0,A
22,99,1,1,2,1,0,29,0,13,1,76,98,1,A
22,99,1,1,2,1,0,21,0,16,1,73,86,0,A
22,99,0,0,1,1,0,29,0,13,1,76,98,1,A
22,99,0,0,1,1,0,21,0,16,1,73,86,0,A
22,99,1,1,2,1,0,29,0,13,1,76,98,1,A
22,99,1,1,2,1,0,21,0,16,1,73,86,0,A
22,99,2,0,0,1,0,29,0,13,1,76,98,1,A
22,99,2,0,0,1,0,21,0,16,1,73,86,0,A
31,69,0,1,1,1,0,25,2,11,1,76,80,0,B
31,69,0,1,1,1,0,24,1,13,0,76,61,1,C
26,91,1,1,1,1,0,21,3,16,1,73,99,2,A
26,91,1,1,1,1,0,20,3,3,0,81,89,2,A
26,91,1,1,1,1,0,28,2,5,1,70,91,1,A
17,74,1,1,1,1,1,18,1,18,0,72,73,1,B
17,74,1,0,1,1,1,18,1,18,0,72,73,1,B
17,74,1,1,0,1,1,18,1,18,0,72,73,1,B
17,74,0,0,1,1,1,18,1,18,0,72,73,1,B
17,74,1,1,1,1,1,18,1,18,0,72,73,1,B
15,66,2,0,1,0,1,29,0,5,1,72,94,1,A
15,66,2,1,0,1,1,29,0,5,1,72,94,1,A
15,66,1,0,1,1,1,29,0,5,1,72,94,1,A
31,86,2,1,1,1,1,28,0,10,0,78,85,1,A
31,86,2,1,1,1,1,18,0,4,0,66,43,2,D
31,86,2,1,1,1,1,21,0,5,0,97,74,1,B
31,86,2,1,1,1,1,19,2,0,0,55,79,1,B
27,83,0,0,1,1,0,23,2,9,1,79,94,0,A
27,83,0,0,1,1,0,26,2,11,0,51,70,1,B
27,83,0,0,1,1,0,29,2,1,1,52,75,1,B
27,83,1,1,1,1,0,23,2,9,1,79,94,0,A
27,83,1,1,1,1,0,26,2,11,0,51,70,1,B
27,83,1,1,1,1,0,29,2,1,1,52,75,1,B
27,83,1,0,1,1,0,23,2,9,1,79,94,0,A
27,83,1,0,1,1,0,26,2,11,0,51,70,1,B
27,83,1,0,1,1,0,29,2,1,1,52,75,1,B
17,79,0,1,0,1,1,20,3,6,1,91,95,1,A
17,79,0,1,0,1,1,27,0,5,0,50,93,1,A
17,79,0,1,0,1,1,19,2,18,1,95,64,1,C
17,79,2,1,1,1,1,20,3,6,1,91,95,1,A
17,79,2,1,1,1,1,27,0,5,0,50,93,1,A
17,79,2,1,1,1,1,19,2,18,1,95,64,1,C
17,79,2,1,1,1,1,20,3,6,1,91,95,1,A
17,79,2,1,1,1,1,27,0,5,0,50,93,1,A
17,79,2,1,1,1,1,19,2,18,1,95,64,1,C
17,79,1,0,1,1,1,20,3,6,1,91,95,1,A
17,79,1,0,1,1,1,27,0,5,0,50,93,1,A
17,79,1,0,1,1,1,19,2,18,1,95,64,1,C
10,80,1,1,2,1,0,24,1,14,1,75,57,1,C
19,64,1,0,1,1,1,19,3,11,0,87,69,1,C
19,64,1,0,2,1,1,19,3,11,0,87,69,1,C
19,64,1,0,1,1,1,19,3,11,0,87,69,1,C
19,64,1,1,2,1,1,19,3,11,0,87,69,1,C
19,64,1,1,2,1,1,19,3,11,0,87,69,1,C
19,64,2,1,1,1,1,19,3,11,0,87,69,1,C
10,96,2,0,1,0,0,25,0,16,1,50,95,1,A
10,96,1,0,1,1,0,25,0,16,1,50,95,1,A
10,96,2,1,1,1,0,25,0,16,1,50,95,1,A
16,62,1,1,0,1,1,26,1,19,0,54,55,2,C
16,62,1,1,0,1,1,27,3,8,1,75,51,2,D
16,62,1,1,0,1,1,21,2,11,0,72,64,0,C
16,62,1,1,0,1,1,19,2,2,1,71,82,2,B
16,62,1,0,1,1,1,26,1,19,0,54,55,2,C
16,62,1,0,1,1,1,27,3,8,1,75,51,2,D
16,62,1,0,1,1,1,21,2,11,0,72,64,0,C
16,62,1,0,1,1,1,19,2,2,1,71,82,2,B
16,62,1,1,0,1,1,26,1,19,0,54,55,2,C
16,62,1,1,0,1,1,27,3,8,1,75,51,2,D
16,62,1,1,0,1,1,21,2,11,0,72,64,0,C
16,62,1,1,0,1,1,19,2,2,1,71,82,2,B
17,77,2,1,1,1,1,24,2,0,0,92,41,2,D
17,77,2,1,1,1,1,28,0,15,1,87,78,1,B
17,77,1,1,0,1,1,24,2,0,0,92,41,2,D
17,77,1,1,0,1,1,28,0,15,1,87,78,1,B
17,77,1,0,0,1,1,24,2,0,0,92,41,2,D
